DateTime,O3,NOx,GT,NO2
2004-11-07 03:00:00,803,891,-200,1210
2004-11-07 04:00:00,665,980,56,1151
2004-11-07 05:00:00,533,1151,42,1044
2004-11-07 06:00:00,449,1339,31,1004
2004-11-07 07:00:00,440,1370,35,997
2004-11-07 08:00:00,453,1295,51,967
2004-11-07 09:00:00,465,1263,58,963
2004-11-07 10:00:00,457,1246,57,966
2004-11-07 11:00:00,475,1176,63,1033
2004-11-07 12:00:00,532,1083,61,1046
2004-11-07 13:00:00,526,1091,34,1035
2004-11-07 14:00:00,520,1055,26,1044
2004-11-07 15:00:00,500,1052,28,1035
2004-11-07 16:00:00,482,1121,50,974
2004-11-07 17:00:00,539,1067,55,1030
2004-11-07 18:00:00,943,704,84,1346
2004-11-07 19:00:00,1016,784,140,1201
2004-11-07 20:00:00,1063,738,138,1242
2004-11-07 21:00:00,1034,733,127,1255
2004-11-07 22:00:00,864,847,117,1155
2004-11-07 23:00:00,500,1118,57,1060
2004-11-08 00:00:00,537,1057,59,1091
2004-11-08 01:00:00,524,1115,62,1041
2004-11-08 02:00:00,457,1192,42,998
2004-11-08 03:00:00,360,1523,-200,918
2004-11-08 04:00:00,333,1757,13,895
2004-11-08 05:00:00,339,1665,18,903
2004-11-08 06:00:00,358,1536,26,917
2004-11-08 07:00:00,494,1212,72,984
2004-11-08 08:00:00,828,850,131,1179
2004-11-08 09:00:00,769,899,133,1111
2004-11-08 10:00:00,714,966,116,1051
2004-11-08 11:00:00,672,987,117,1046
2004-11-08 12:00:00,671,972,103,1040
2004-11-08 13:00:00,631,947,100,1027
2004-11-08 14:00:00,805,820,105,1180
2004-11-08 15:00:00,808,850,121,1139
2004-11-08 16:00:00,964,780,132,1226
2004-11-08 17:00:00,1188,669,156,1364
2004-11-08 18:00:00,1571,503,183,1778
2004-11-08 19:00:00,1580,515,-200,1744
2004-11-08 20:00:00,1426,566,-200,1574
2004-11-08 21:00:00,1239,679,-200,1297
2004-11-08 22:00:00,1064,816,-200,1129
2004-11-08 23:00:00,987,855,-200,1108
2004-11-09 00:00:00,873,940,-200,1049
2004-11-09 01:00:00,783,1032,-200,1013
2004-11-09 02:00:00,719,1088,-200,986
2004-11-09 03:00:00,660,1224,-200,952
2004-11-09 04:00:00,613,1296,-200,938
2004-11-09 05:00:00,627,1238,-200,964
2004-11-09 06:00:00,697,1099,-200,1003
2004-11-09 07:00:00,915,873,-200,1135
2004-11-09 08:00:00,1399,575,-200,1543
2004-11-09 09:00:00,1495,550,-200,1593
2004-11-09 10:00:00,1499,588,-200,1447
2004-11-09 11:00:00,1720,548,-200,1466
2004-11-09 12:00:00,1210,727,-200,1197
2004-11-09 13:00:00,1123,733,-200,1245
2004-11-09 14:00:00,1209,669,-200,1327
2004-11-09 15:00:00,1144,712,-200,1270
2004-11-09 16:00:00,847,874,-200,1083
2004-11-09 17:00:00,923,816,-200,1201
2004-11-09 18:00:00,1166,615,-200,1523
2004-11-09 19:00:00,1280,570,-200,1605
2004-11-09 20:00:00,1193,615,-200,1508
2004-11-09 21:00:00,966,748,-200,1320
2004-11-09 22:00:00,752,911,-200,1162
2004-11-09 23:00:00,594,1052,-200,1067
2004-11-10 00:00:00,545,1164,-200,1039
2004-11-10 01:00:00,555,1146,-200,1060
2004-11-10 02:00:00,543,1151,-200,1049
2004-11-10 03:00:00,420,1433,-200,950
2004-11-10 04:00:00,373,1601,29,925
2004-11-10 05:00:00,363,1663,26,942
2004-11-10 06:00:00,411,1419,39,990
2004-11-10 07:00:00,496,1255,72,1019
2004-11-10 08:00:00,738,910,128,1172
2004-11-10 09:00:00,910,760,149,1297
2004-11-10 10:00:00,821,857,165,1213
2004-11-10 11:00:00,740,962,150,1124
2004-11-10 12:00:00,852,868,165,1213
2004-11-10 13:00:00,895,808,175,1237
2004-11-10 14:00:00,1019,736,145,1301
2004-11-10 15:00:00,993,752,98,1283
2004-11-10 16:00:00,1043,721,105,1325
2004-11-10 17:00:00,1111,696,106,1333
2004-11-10 18:00:00,1087,699,141,1334
2004-11-10 19:00:00,1250,614,177,1467
2004-11-10 20:00:00,1331,551,182,1636
2004-11-10 21:00:00,1243,621,193,1461
2004-11-10 22:00:00,1074,731,148,1298
2004-11-10 23:00:00,1258,643,167,1394
2004-11-11 00:00:00,1189,677,158,1314
2004-11-11 01:00:00,1092,713,132,1271
2004-11-11 02:00:00,996,797,97,1189
2004-11-11 03:00:00,974,822,-200,1147
2004-11-11 04:00:00,902,850,74,1151
2004-11-11 05:00:00,859,864,68,1136
2004-11-11 06:00:00,970,804,89,1153
2004-11-11 07:00:00,1062,757,117,1244
2004-11-11 08:00:00,1304,580,190,1580
2004-11-11 09:00:00,1643,429,211,2032
2004-11-11 10:00:00,1488,490,190,1709
2004-11-11 11:00:00,1465,511,194,1631
2004-11-11 12:00:00,1198,628,210,1415
2004-11-11 13:00:00,1160,629,199,1450
2004-11-11 14:00:00,1277,564,178,1614
2004-11-11 15:00:00,1171,617,184,1493
2004-11-11 16:00:00,1106,629,186,1449
2004-11-11 17:00:00,1036,689,168,1361
2004-11-11 18:00:00,1196,597,187,1546
2004-11-11 19:00:00,1170,603,166,1534
2004-11-11 20:00:00,1312,551,177,1671
2004-11-11 21:00:00,1251,625,207,1570
2004-11-11 22:00:00,805,930,114,1172
2004-11-11 23:00:00,736,975,84,1153
2004-11-12 00:00:00,774,926,92,1180
2004-11-12 01:00:00,826,872,111,1209
2004-11-12 02:00:00,636,1092,71,1120
2004-11-12 03:00:00,516,1276,-200,1054
2004-11-12 04:00:00,531,1213,43,1079
2004-11-12 05:00:00,558,1170,50,1085
2004-11-12 06:00:00,565,1169,53,1087
2004-11-12 07:00:00,604,1086,67,1108
2004-11-12 08:00:00,794,855,113,1257
2004-11-12 09:00:00,907,741,140,1314
2004-11-12 10:00:00,838,807,116,1257
2004-11-12 11:00:00,884,793,122,1277
2004-11-12 12:00:00,866,791,116,1297
2004-11-12 13:00:00,909,730,118,1366
2004-11-12 14:00:00,990,690,125,1418
2004-11-12 15:00:00,1050,661,126,1480
2004-11-12 16:00:00,1023,690,135,1405
2004-11-12 17:00:00,1103,635,140,1496
2004-11-12 18:00:00,1239,575,163,1597
2004-11-12 19:00:00,1384,539,178,1735
2004-11-12 20:00:00,1289,561,160,1677
2004-11-12 21:00:00,1180,650,166,1467
2004-11-12 22:00:00,855,833,115,1243
2004-11-12 23:00:00,857,828,107,1252
2004-11-13 00:00:00,811,865,108,1212
2004-11-13 01:00:00,794,876,111,1203
2004-11-13 02:00:00,612,1037,75,1133
2004-11-13 03:00:00,590,1035,-200,1137
2004-11-13 04:00:00,807,848,88,1239
2004-11-13 05:00:00,702,927,71,1173
2004-11-13 06:00:00,753,904,75,1185
2004-11-13 07:00:00,709,991,86,1154
2004-11-13 08:00:00,1087,678,124,1365
2004-11-13 09:00:00,1126,665,128,1409
2004-11-13 10:00:00,1386,565,164,1568
2004-11-13 11:00:00,1476,539,199,1627
2004-11-13 12:00:00,1424,543,192,1617
2004-11-13 13:00:00,1310,592,166,1503
2004-11-13 14:00:00,1114,639,133,1476
2004-11-13 15:00:00,1029,699,118,1374
2004-11-13 16:00:00,1101,664,133,1434
2004-11-13 17:00:00,1040,695,128,1371
2004-11-13 18:00:00,856,758,116,1308
2004-11-13 19:00:00,836,767,118,1275
2004-11-13 20:00:00,894,752,142,1305
2004-11-13 21:00:00,696,888,113,1157
2004-11-13 22:00:00,524,1143,59,1036
2004-11-13 23:00:00,506,1136,52,1026
2004-11-14 00:00:00,453,1190,57,997
2004-11-14 01:00:00,434,1222,58,984
2004-11-14 02:00:00,373,1401,44,914
2004-11-14 03:00:00,330,1546,-200,885
2004-11-14 04:00:00,305,1643,26,863
2004-11-14 05:00:00,286,1771,20,853
2004-11-14 06:00:00,268,2077,17,814
2004-11-14 07:00:00,261,2062,21,798
2004-11-14 08:00:00,274,1964,29,779
2004-11-14 09:00:00,291,1793,39,790
2004-11-14 10:00:00,304,1664,41,791
2004-11-14 11:00:00,301,1716,44,786
2004-11-14 12:00:00,329,1494,54,820
2004-11-14 13:00:00,350,1479,62,827
2004-11-14 14:00:00,380,1593,62,829
2004-11-14 15:00:00,356,2121,48,837
2004-11-14 16:00:00,383,1991,59,876
2004-11-14 17:00:00,429,1773,63,959
2004-11-14 18:00:00,556,1481,78,1051
2004-11-14 19:00:00,537,1798,99,978
2004-11-14 20:00:00,554,1586,106,964
2004-11-14 21:00:00,518,1678,97,915
2004-11-14 22:00:00,416,1938,67,840
2004-11-14 23:00:00,433,1312,73,865
2004-11-15 00:00:00,393,1416,62,814
2004-11-15 01:00:00,353,1483,44,811
2004-11-15 02:00:00,314,1666,31,800
2004-11-15 03:00:00,296,1750,-200,803
2004-11-15 04:00:00,297,1768,21,817
2004-11-15 05:00:00,302,1775,22,805
2004-11-15 06:00:00,348,1498,41,821
2004-11-15 07:00:00,508,1292,94,885
2004-11-15 08:00:00,936,871,167,1130
2004-11-15 09:00:00,944,841,162,1115
2004-11-15 10:00:00,843,910,141,1053
2004-11-15 11:00:00,820,932,127,1072
2004-11-15 12:00:00,793,911,116,1074
2004-11-15 13:00:00,737,909,104,1077
2004-11-15 14:00:00,718,937,111,1043
2004-11-15 15:00:00,743,930,114,1032
2004-11-15 16:00:00,848,874,121,1077
2004-11-15 17:00:00,991,795,164,1098
2004-11-15 18:00:00,1191,691,194,1263
2004-11-15 19:00:00,1169,694,175,1305
2004-11-15 20:00:00,1167,685,180,1291
2004-11-15 21:00:00,966,846,147,1083
2004-11-15 22:00:00,796,969,112,1003
2004-11-15 23:00:00,712,1029,94,990
2004-11-16 00:00:00,701,1035,91,986
2004-11-16 01:00:00,591,1113,76,957
2004-11-16 02:00:00,609,1178,73,937
2004-11-16 03:00:00,467,1391,-200,880
2004-11-16 04:00:00,391,1461,32,866
2004-11-16 05:00:00,395,1481,40,869
2004-11-16 06:00:00,510,1330,63,890
2004-11-16 07:00:00,779,1069,119,981
2004-11-16 08:00:00,1395,641,202,1405
2004-11-16 09:00:00,1706,518,222,1694
2004-11-16 10:00:00,1479,626,212,1327
2004-11-16 11:00:00,1403,655,219,1325
2004-11-16 12:00:00,1072,1037,189,1117
2004-11-16 13:00:00,929,1065,147,1077
2004-11-16 14:00:00,1024,769,161,1149
2004-11-16 15:00:00,1010,779,148,1138
2004-11-16 16:00:00,1046,768,148,1160
2004-11-16 17:00:00,1264,673,188,1297
2004-11-16 18:00:00,1365,634,206,1370
2004-11-16 19:00:00,1281,683,168,1283
2004-11-16 20:00:00,1463,637,171,1363
2004-11-16 21:00:00,1388,671,171,1295
2004-11-16 22:00:00,1195,791,142,1109
2004-11-16 23:00:00,1111,849,134,1071
2004-11-17 00:00:00,992,910,107,1029
2004-11-17 01:00:00,1019,885,121,1051
2004-11-17 02:00:00,828,1054,85,962
2004-11-17 03:00:00,752,1150,-200,930
2004-11-17 04:00:00,699,1253,68,910
2004-11-17 05:00:00,719,1193,69,917
2004-11-17 06:00:00,761,1132,81,929
2004-11-17 07:00:00,830,987,92,1002
2004-11-17 08:00:00,1318,629,200,1386
2004-11-17 09:00:00,1482,565,201,1434
2004-11-17 10:00:00,1474,622,213,1280
2004-11-17 11:00:00,1632,593,-200,1323
2004-11-17 12:00:00,1592,615,187,1296
2004-11-17 13:00:00,1679,554,205,1446
2004-11-17 14:00:00,1670,553,212,1471
2004-11-17 15:00:00,1650,557,198,1442
2004-11-17 16:00:00,1692,535,171,1513
2004-11-17 17:00:00,2155,423,272,1946
2004-11-17 18:00:00,2452,356,192,2235
2004-11-17 19:00:00,2032,446,288,1796
2004-11-17 20:00:00,1751,516,254,1557
2004-11-17 21:00:00,1675,536,267,1531
2004-11-17 22:00:00,1312,703,198,1188
2004-11-17 23:00:00,1179,777,145,1131
2004-11-18 00:00:00,1197,735,167,1173
2004-11-18 01:00:00,995,864,127,1068
2004-11-18 02:00:00,971,852,119,1106
2004-11-18 03:00:00,876,934,-200,1050
2004-11-18 04:00:00,844,935,84,1045
2004-11-18 05:00:00,813,964,89,1035
2004-11-18 06:00:00,1005,797,122,1127
2004-11-18 07:00:00,1170,710,162,1224
2004-11-18 08:00:00,1533,531,225,1584
2004-11-18 09:00:00,1783,469,249,1749
2004-11-18 10:00:00,1818,499,282,1560
2004-11-18 11:00:00,1826,526,278,1471
2004-11-18 12:00:00,1839,518,251,1506
2004-11-18 13:00:00,1428,586,208,1455
2004-11-18 14:00:00,1353,572,187,1483
2004-11-18 15:00:00,1491,552,182,1539
2004-11-18 16:00:00,1517,535,212,1597
2004-11-18 17:00:00,1413,540,174,1610
2004-11-18 18:00:00,1429,521,220,1709
2004-11-18 19:00:00,1503,500,214,1722
2004-11-18 20:00:00,1636,474,212,1852
2004-11-18 21:00:00,1687,548,191,1604
2004-11-18 22:00:00,1405,640,160,1441
2004-11-18 23:00:00,1199,692,130,1355
2004-11-19 00:00:00,1090,740,133,1298
2004-11-19 01:00:00,898,817,110,1242
2004-11-19 02:00:00,663,940,65,1173
2004-11-19 03:00:00,611,1013,-200,1143
2004-11-19 04:00:00,625,1009,41,1152
2004-11-19 05:00:00,606,1097,36,1095
2004-11-19 06:00:00,515,1126,45,1078
2004-11-19 07:00:00,826,800,98,1248
2004-11-19 08:00:00,1542,492,194,1775
2004-11-19 09:00:00,1626,458,191,1808
2004-11-19 10:00:00,1538,529,193,1593
2004-11-19 11:00:00,1441,571,231,1512
2004-11-19 12:00:00,1217,617,202,1470
2004-11-19 13:00:00,1320,549,188,1582
2004-11-19 14:00:00,1368,522,184,1659
2004-11-19 15:00:00,1199,574,222,1547
2004-11-19 16:00:00,1375,531,221,1650
2004-11-19 17:00:00,1682,455,193,1851
2004-11-19 18:00:00,1761,449,187,1907
2004-11-19 19:00:00,1883,414,188,2040
2004-11-19 20:00:00,1855,456,185,1901
2004-11-19 21:00:00,1078,896,146,960
2004-11-19 22:00:00,620,1210,120,709
2004-11-19 23:00:00,645,1193,110,739
2004-11-20 00:00:00,627,1240,121,702
2004-11-20 01:00:00,645,1236,126,717
2004-11-20 02:00:00,641,1218,117,734
2004-11-20 03:00:00,591,1286,-200,718
2004-11-20 04:00:00,594,1278,94,738
2004-11-20 05:00:00,500,1347,70,697
2004-11-20 06:00:00,628,1234,96,773
2004-11-20 07:00:00,1040,928,136,954
2004-11-20 08:00:00,1159,769,177,1122
2004-11-20 09:00:00,1330,674,214,1237
2004-11-20 10:00:00,1402,668,243,1216
2004-11-20 11:00:00,1104,849,192,956
2004-11-20 12:00:00,855,967,149,831
2004-11-20 13:00:00,862,902,141,941
2004-11-20 14:00:00,973,866,137,937
2004-11-20 15:00:00,936,880,138,942
2004-11-20 16:00:00,1009,879,149,931
2004-11-20 17:00:00,1475,692,196,1302
2004-11-20 18:00:00,1765,604,239,1380
2004-11-20 19:00:00,1329,785,164,1057
2004-11-20 20:00:00,1262,832,149,1018
2004-11-20 21:00:00,1230,855,159,999
2004-11-20 22:00:00,1229,858,149,991
2004-11-20 23:00:00,1196,876,133,997
2004-11-21 00:00:00,1433,700,216,1193
2004-11-21 01:00:00,1249,808,196,1059
2004-11-21 02:00:00,983,968,120,919
2004-11-21 03:00:00,965,961,-200,944
2004-11-21 04:00:00,932,928,101,965
2004-11-21 05:00:00,770,1120,75,862
2004-11-21 06:00:00,788,1136,73,878
2004-11-21 07:00:00,819,1051,84,907
2004-11-21 08:00:00,879,983,116,938
2004-11-21 09:00:00,924,944,132,951
2004-11-21 10:00:00,964,914,125,970
2004-11-21 11:00:00,1055,871,148,996
2004-11-21 12:00:00,1383,755,186,1104
2004-11-21 13:00:00,1367,752,193,1101
2004-11-21 14:00:00,1120,841,174,986
2004-11-21 15:00:00,775,1018,106,859
2004-11-21 16:00:00,1150,889,127,981
2004-11-21 17:00:00,1528,748,172,1134
2004-11-21 18:00:00,1655,717,179,1103
2004-11-21 19:00:00,1393,822,150,971
2004-11-21 20:00:00,1338,854,147,967
2004-11-21 21:00:00,1403,806,163,1006
2004-11-21 22:00:00,1327,818,145,1010
2004-11-21 23:00:00,1346,810,186,1008
2004-11-22 00:00:00,1132,917,116,930
2004-11-22 01:00:00,1209,795,145,1038
2004-11-22 02:00:00,1044,911,122,942
2004-11-22 03:00:00,936,997,-200,895
2004-11-22 04:00:00,840,1146,68,876
2004-11-22 05:00:00,847,1127,80,874
2004-11-22 06:00:00,959,987,108,953
2004-11-22 07:00:00,1133,861,149,1030
2004-11-22 08:00:00,1511,625,232,1297
2004-11-22 09:00:00,2346,448,215,1567
2004-11-22 10:00:00,2311,411,218,1629
2004-11-22 11:00:00,1798,559,239,1383
2004-11-22 12:00:00,1750,571,224,1355
2004-11-22 13:00:00,1863,490,235,1458
2004-11-22 14:00:00,1883,489,237,1539
2004-11-22 15:00:00,1851,518,239,1456
2004-11-22 16:00:00,1919,500,235,1484
2004-11-22 17:00:00,2078,459,199,1577
2004-11-22 18:00:00,2434,365,240,1917
2004-11-22 19:00:00,2515,361,245,1881
2004-11-22 20:00:00,2522,381,239,1778
2004-11-22 21:00:00,2334,462,191,1455
2004-11-22 22:00:00,2199,521,164,1347
2004-11-22 23:00:00,1861,570,130,1331
2004-11-23 00:00:00,1751,610,121,1277
2004-11-23 01:00:00,1652,628,118,1264
2004-11-23 02:00:00,1455,679,113,1216
2004-11-23 03:00:00,1158,782,-200,1158
2004-11-23 04:00:00,1126,776,94,1165
2004-11-23 05:00:00,1126,755,92,1177
2004-11-23 06:00:00,1158,713,98,1225
2004-11-23 07:00:00,1237,666,111,1332
2004-11-23 08:00:00,1696,488,139,1830
2004-11-23 09:00:00,1800,448,160,1854
2004-11-23 10:00:00,1967,422,183,1960
2004-11-23 11:00:00,1862,478,185,1749
2004-11-23 12:00:00,2003,448,198,1831
2004-11-23 13:00:00,2041,432,201,1865
2004-11-23 14:00:00,2202,396,233,2041
2004-11-23 15:00:00,1966,435,202,1839
2004-11-23 16:00:00,2030,419,186,1893
2004-11-23 17:00:00,2201,371,215,2119
2004-11-23 18:00:00,2386,322,227,2536
2004-11-23 19:00:00,2342,325,220,2562
2004-11-23 20:00:00,2237,335,190,2477
2004-11-23 21:00:00,2025,412,178,1949
2004-11-23 22:00:00,1853,467,147,1649
2004-11-23 23:00:00,1817,482,138,1580
2004-11-24 00:00:00,1704,494,135,1571
2004-11-24 01:00:00,1463,572,123,1420
2004-11-24 02:00:00,1299,654,106,1327
2004-11-24 03:00:00,1205,697,-200,1281
2004-11-24 04:00:00,1019,809,81,1195
2004-11-24 05:00:00,867,947,66,1138
2004-11-24 06:00:00,911,907,64,1152
2004-11-24 07:00:00,1106,718,86,1315
2004-11-24 08:00:00,1479,532,114,1644
2004-11-24 09:00:00,1568,496,115,1727
2004-11-24 10:00:00,1530,538,110,1605
2004-11-24 11:00:00,1582,575,116,1520
2004-11-24 12:00:00,1235,711,162,1293
2004-11-24 13:00:00,1195,695,104,1332
2004-11-24 14:00:00,1471,580,129,1506
2004-11-24 15:00:00,1582,556,146,1498
2004-11-24 16:00:00,1671,516,160,1582
2004-11-24 17:00:00,1711,477,169,1719
2004-11-24 18:00:00,1852,427,167,1916
2004-11-24 19:00:00,1902,401,166,1957
2004-11-24 20:00:00,1961,384,181,2066
2004-11-24 21:00:00,1689,475,144,1698
2004-11-24 22:00:00,1580,506,141,1530
2004-11-24 23:00:00,1428,542,123,1448
2004-11-25 00:00:00,1434,538,121,1464
2004-11-25 01:00:00,1389,547,114,1437
2004-11-25 02:00:00,1130,666,93,1262
2004-11-25 03:00:00,983,754,-200,1166
2004-11-25 04:00:00,1025,725,89,1162
2004-11-25 05:00:00,1050,710,94,1154
2004-11-25 06:00:00,1038,724,93,1147
2004-11-25 07:00:00,1080,702,100,1204
2004-11-25 08:00:00,1411,537,127,1555
2004-11-25 09:00:00,1549,526,137,1576
2004-11-25 10:00:00,1659,547,190,1531
2004-11-25 11:00:00,1434,682,171,1257
2004-11-25 12:00:00,1310,706,127,1251
2004-11-25 13:00:00,1227,696,109,1263
2004-11-25 14:00:00,1261,670,126,1256
2004-11-25 15:00:00,1261,662,136,1311
2004-11-25 16:00:00,1345,659,156,1302
2004-11-25 17:00:00,1608,558,187,1537
2004-11-25 18:00:00,1653,529,173,1547
2004-11-25 19:00:00,1442,606,137,1368
2004-11-25 20:00:00,1421,614,122,1352
2004-11-25 21:00:00,1329,654,129,1287
2004-11-25 22:00:00,1212,743,110,1160
2004-11-25 23:00:00,1179,747,102,1180
2004-11-26 00:00:00,1231,689,114,1232
2004-11-26 01:00:00,1214,698,117,1245
2004-11-26 02:00:00,1134,712,98,1215
2004-11-26 03:00:00,992,798,-200,1155
2004-11-26 04:00:00,989,757,79,1202
2004-11-26 05:00:00,897,844,77,1153
2004-11-26 06:00:00,885,864,75,1155
2004-11-26 07:00:00,1059,731,95,1289
2004-11-26 08:00:00,1567,496,137,1767
2004-11-26 09:00:00,1727,456,149,1857
2004-11-26 10:00:00,2021,458,197,1770
2004-11-26 11:00:00,1795,543,183,1508
2004-11-26 12:00:00,1852,522,179,1586
2004-11-26 13:00:00,1943,488,196,1712
2004-11-26 14:00:00,2058,446,208,1845
2004-11-26 15:00:00,1972,556,203,1757
2004-11-26 16:00:00,2098,507,213,1904
2004-11-26 17:00:00,2244,387,233,2077
2004-11-26 18:00:00,2465,347,255,2338
2004-11-26 19:00:00,2096,444,170,1983
2004-11-26 20:00:00,2190,400,167,2204
2004-11-26 21:00:00,2234,437,205,1971
2004-11-26 22:00:00,2048,515,170,1602
2004-11-26 23:00:00,2044,560,154,1568
2004-11-27 00:00:00,1881,748,143,1530
2004-11-27 01:00:00,1774,619,140,1583
2004-11-27 02:00:00,1615,641,122,1482
2004-11-27 03:00:00,1473,756,-200,1362
2004-11-27 04:00:00,1380,755,103,1323
2004-11-27 05:00:00,1251,821,97,1272
2004-11-27 06:00:00,1173,820,99,1295
2004-11-27 07:00:00,1217,729,110,1349
2004-11-27 08:00:00,1193,727,110,1418
2004-11-27 09:00:00,1358,583,121,1644
2004-11-27 10:00:00,1481,561,122,1672
2004-11-27 11:00:00,1532,768,136,1639
2004-11-27 12:00:00,1675,853,170,1646
2004-11-27 13:00:00,1709,479,156,1711
2004-11-27 14:00:00,1743,473,158,1753
2004-11-27 15:00:00,1774,479,174,1703
2004-11-27 16:00:00,1804,477,187,1727
2004-11-27 17:00:00,1555,508,147,1695
2004-11-27 18:00:00,1621,459,136,1871
2004-11-27 19:00:00,1614,489,134,1755
2004-11-27 20:00:00,1637,470,126,1821
2004-11-27 21:00:00,1485,573,130,1547
2004-11-27 22:00:00,1280,663,98,1359
2004-11-27 23:00:00,1236,656,89,1358
2004-11-28 00:00:00,1204,665,88,1343
2004-11-28 01:00:00,1069,738,86,1260
2004-11-28 02:00:00,957,790,-200,1214
2004-11-28 03:00:00,828,911,70,1148
2004-11-28 04:00:00,748,1010,55,1121
2004-11-28 05:00:00,663,1207,45,1047
2004-11-28 06:00:00,644,1206,44,1045
2004-11-28 07:00:00,662,1197,50,1025
2004-11-28 08:00:00,736,1056,74,1073
2004-11-28 09:00:00,761,1024,81,1070
2004-11-28 10:00:00,696,1126,65,1039
2004-11-28 11:00:00,871,877,76,1194
2004-11-28 12:00:00,1004,778,110,1216
2004-11-28 13:00:00,1133,701,124,1313
2004-11-28 14:00:00,1140,729,120,1274
2004-11-28 15:00:00,999,780,99,1242
2004-11-28 16:00:00,1124,741,117,1273
2004-11-28 17:00:00,1193,720,132,1283
2004-11-28 18:00:00,1258,677,113,1335
2004-11-28 19:00:00,1356,628,117,1418
2004-11-28 20:00:00,1468,573,127,1543
2004-11-28 21:00:00,1390,620,132,1438
2004-11-28 22:00:00,1348,634,121,1407
2004-11-28 23:00:00,1355,639,122,1378
2004-11-29 00:00:00,1315,658,113,1350
2004-11-29 01:00:00,1183,718,99,1280
2004-11-29 02:00:00,1117,715,86,1289
2004-11-29 03:00:00,1001,837,-200,1182
2004-11-29 04:00:00,925,891,66,1143
2004-11-29 05:00:00,940,856,67,1162
2004-11-29 06:00:00,956,821,78,1185
2004-11-29 07:00:00,1064,707,90,1315
2004-11-29 08:00:00,1515,537,120,1657
2004-11-29 09:00:00,1803,486,139,1961
2004-11-29 10:00:00,1927,531,172,1916
2004-11-29 11:00:00,2197,473,232,1988
2004-11-29 12:00:00,2038,564,168,1734
2004-11-29 13:00:00,1339,781,120,1363
2004-11-29 14:00:00,1328,797,121,1404
2004-11-29 15:00:00,1227,775,117,1391
2004-11-29 16:00:00,1199,760,121,1416
2004-11-29 17:00:00,1046,821,107,1299
2004-11-29 18:00:00,1132,758,115,1375
2004-11-29 19:00:00,986,781,94,1320
2004-11-29 20:00:00,991,857,98,1310
2004-11-29 21:00:00,847,1224,87,1210
2004-11-29 22:00:00,783,1699,78,1182
2004-11-29 23:00:00,752,1472,69,1202
2004-11-30 00:00:00,737,1514,67,1200
2004-11-30 01:00:00,796,1031,81,1302
2004-11-30 02:00:00,765,1509,75,1288
2004-11-30 03:00:00,636,1184,-200,1181
2004-11-30 04:00:00,539,1294,42,1149
2004-11-30 05:00:00,483,1268,38,1109
2004-11-30 06:00:00,537,1262,64,1111
2004-11-30 07:00:00,707,1027,86,1192
2004-11-30 08:00:00,1070,751,127,1453
2004-11-30 09:00:00,1248,648,122,1649
2004-11-30 10:00:00,1261,711,141,1588
2004-11-30 11:00:00,1209,763,139,1500
2004-11-30 12:00:00,1039,897,105,1301
2004-11-30 13:00:00,977,940,103,1311
2004-11-30 14:00:00,976,943,108,1321
2004-11-30 15:00:00,995,984,109,1311
2004-11-30 16:00:00,1350,746,149,1694
2004-11-30 17:00:00,1215,897,143,1476
2004-11-30 18:00:00,1461,755,159,1698
2004-11-30 19:00:00,1598,640,178,1843
2004-11-30 20:00:00,1669,605,168,1939
2004-11-30 21:00:00,1223,905,160,1394
2004-11-30 22:00:00,939,1067,117,1277
2004-11-30 23:00:00,902,1226,113,1210
2004-12-01 00:00:00,933,1198,113,1251
2004-12-01 01:00:00,766,1900,94,1106
2004-12-01 02:00:00,749,1955,76,1127
2004-12-01 03:00:00,709,2042,-200,1100
2004-12-01 04:00:00,746,2061,68,1083
2004-12-01 05:00:00,757,2095,63,1064
2004-12-01 06:00:00,792,2009,74,1098
2004-12-01 07:00:00,921,1699,96,1248
2004-12-01 08:00:00,1318,1261,121,1638
2004-12-01 09:00:00,1547,1104,145,1799
2004-12-01 10:00:00,1516,1192,158,1648
2004-12-01 11:00:00,1340,1376,143,1410
2004-12-01 12:00:00,1556,1267,182,1533
2004-12-01 13:00:00,1582,1249,163,1623
2004-12-01 14:00:00,1791,1090,178,1898
2004-12-01 15:00:00,1631,1143,162,1751
2004-12-01 16:00:00,1679,1070,171,1834
2004-12-01 17:00:00,1681,1049,174,1887
2004-12-01 18:00:00,1718,1009,185,1972
